lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,total_of_special_requests
4,0,1,2,0,0,0,0,0,0,2
1,1,0,2,0,0,0,1,1,0,2
31,1,4,2,0,0,0,0,0,0,1
119,8,21,2,0,0,0,0,0,0,0
54,0,2,2,0,0,0,0,0,0,0
17,0,2,2,1,0,0,0,0,0,0
319,1,3,2,1,0,0,0,0,0,1
13,0,3,1,0,0,0,0,0,0,0
37,0,3,2,0,0,0,0,0,0,0
83,1,5,2,0,0,0,0,0,0,2
237,3,6,2,1,0,0,0,1,0,1
1,0,2,1,0,0,0,0,0,0,0
227,3,5,2,0,0,0,0,0,0,1
65,2,5,2,0,0,0,0,0,0,1
27,2,3,2,0,0,0,0,0,0,1
96,2,5,2,0,0,0,0,0,0,2
93,2,5,2,0,0,0,0,0,0,0
175,2,5,2,0,0,0,0,0,0,0
66,0,3,2,2,0,0,0,0,0,1
23,0,1,1,0,0,0,0,0,0,0
125,2,3,2,0,0,0,0,0,0,0
40,0,3,2,0,0,0,0,0,0,0
17,1,0,2,0,0,0,0,0,0,0
337,2,5,2,0,0,0,0,0,101,0
60,1,1,1,0,0,0,0,1,0,0
272,0,2,3,0,0,0,0,1,0,1
2,0,2,2,0,0,0,0,0,0,1
6,1,2,2,0,0,0,0,1,0,2
69,2,2,2,0,0,0,0,0,0,0
148,2,1,2,0,0,0,0,0,0,3
68,2,1,2,1,0,0,0,0,0,0
45,0,2,2,0,0,0,0,0,0,0
3,0,2,2,1,0,0,0,0,0,0
327,0,4,3,0,0,0,0,2,0,0
271,3,5,2,0,0,0,0,0,0,0
11,0,1,1,0,0,1,0,0,0,1
216,1,3,2,0,0,0,0,1,0,1
289,1,3,2,0,0,0,0,3,0,0
168,1,4,3,0,0,0,0,0,0,0
59,1,3,2,0,0,0,0,0,0,0
116,1,0,2,2,0,0,0,0,0,0
100,0,2,2,0,0,0,0,0,0,1
0,1,0,2,0,0,0,0,0,0,0
276,1,1,2,0,0,1,0,0,0,0
2,0,1,1,0,0,1,30,0,0,1
31,1,1,2,0,0,0,0,0,0,0
14,0,2,1,0,0,0,0,0,0,2
38,1,4,2,0,0,0,0,0,0,1
0,0,1,3,0,0,0,0,0,0,0
107,0,2,2,0,0,0,0,0,0,1
13,0,3,1,0,0,0,0,0,0,1
15,0,2,2,2,0,0,0,0,0,2
7,0,2,1,0,0,0,0,0,0,0
201,0,1,2,0,0,0,0,0,59,0
31,0,1,2,0,0,0,0,0,0,0
18,0,1,2,0,0,0,0,0,0,1
30,1,3,2,0,0,0,0,0,0,0
175,1,2,3,0,0,0,0,0,0,0
180,1,3,2,0,0,0,0,0,0,0
24,1,1,2,0,0,0,0,0,0,2
13,2,2,2,0,0,0,0,0,0,0
59,2,2,2,0,0,0,0,0,0,0
13,1,3,2,0,0,0,0,0,0,0
50,2,2,2,0,0,0,0,1,0,2
5,1,1,1,0,0,0,0,0,0,1
0,0,2,2,1,0,0,0,1,0,2
15,0,1,1,0,0,0,0,0,0,1
305,1,3,2,0,0,0,0,0,0,1
207,1,0,2,0,0,0,0,1,0,0
31,2,2,2,0,0,0,0,0,0,1
119,2,3,3,0,0,0,0,3,0,0
115,2,5,3,0,0,0,0,1,0,2
114,0,2,2,3,0,0,0,0,0,0
225,1,1,1,0,0,0,0,1,0,0
1,0,1,3,1,0,0,0,0,0,0
30,2,0,2,0,0,1,0,0,0,0
95,2,1,2,2,0,0,0,0,0,2
283,2,5,2,0,0,0,0,0,0,0
35,0,5,2,0,0,0,0,0,0,1
32,0,2,2,0,0,0,0,0,0,2
0,0,1,2,2,0,0,0,0,0,1
304,3,6,2,0,0,0,0,0,0,1
185,1,1,2,0,0,0,0,2,0,0
2,1,0,1,0,0,0,0,0,0,0
287,2,3,2,0,0,0,0,2,0,1
196,0,4,1,0,0,0,0,0,0,0
59,2,6,2,0,0,0,0,1,0,1
35,0,1,1,0,0,0,0,0,0,1
77,2,7,2,0,0,0,0,0,0,1
33,2,5,2,2,0,0,0,0,0,1
68,2,5,2,0,0,0,0,0,0,1
84,0,1,2,0,0,0,0,0,0,0
55,0,3,3,0,0,0,0,0,0,0
44,0,3,1,0,0,0,0,0,0,0
0,0,2,2,0,0,0,1,0,0,1
73,2,5,2,0,0,0,0,0,0,1
183,1,4,2,0,0,0,0,0,0,0
1,1,1,2,0,0,0,0,0,0,1
152,2,4,2,0,1,0,0,0,0,0
12,1,0,2,0,0,0,0,0,0,0
176,2,4,2,0,0,0,0,0,0,1
200,2,2,3,0,0,0,0,0,0,1
0,1,1,2,0,0,0,0,1,0,0
122,0,3,2,0,0,0,0,0,0,0
162,2,5,2,0,0,0,0,0,0,0
333,2,3,2,1,0,0,0,0,0,1
125,1,3,2,0,0,0,0,0,0,2
80,1,1,2,0,0,0,0,0,0,1
245,2,2,2,0,0,0,0,0,0,2
5,1,3,2,0,0,0,0,0,0,0
187,0,5,2,0,0,0,0,0,0,0
169,0,3,2,1,0,0,0,0,0,2
39,2,0,2,2,0,0,0,0,0,0
281,2,1,3,1,0,0,0,0,0,2
50,1,3,2,0,0,0,0,0,0,0
35,0,4,2,0,0,0,0,0,0,0
7,0,3,3,0,0,0,0,0,0,0
11,1,2,2,0,0,0,0,0,0,1
47,2,1,2,0,0,0,0,0,0,1
49,2,5,2,0,0,0,0,0,0,0
13,0,4,2,0,0,0,0,0,0,0
32,0,4,2,0,1,0,0,1,0,1
7,0,1,1,0,0,0,0,0,0,0
19,1,4,2,0,1,0,0,0,0,2
2,0,1,1,0,0,0,0,0,0,0
2,2,1,2,0,0,0,0,0,0,1
75,1,3,2,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
102,2,5,2,0,0,0,0,0,0,1
125,2,1,2,0,0,0,0,0,0,1
56,1,1,2,2,0,0,0,0,0,0
6,0,2,2,0,0,0,1,0,0,0
4,0,2,2,0,0,0,0,0,0,0
5,0,1,2,0,0,0,0,0,0,0
0,1,1,1,0,0,0,5,0,0,0
259,2,5,2,0,0,0,0,0,0,0
159,2,1,2,0,0,0,0,0,0,0
7,0,2,1,0,0,1,0,0,0,0
57,0,1,2,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0
12,0,3,2,0,0,0,0,1,0,0
0,0,1,2,0,0,0,0,0,0,0
98,4,10,2,0,0,0,0,0,0,2
212,4,10,1,0,0,0,0,0,0,1
65,0,3,2,0,0,0,0,0,0,0
71,1,3,2,0,0,0,0,0,0,2
2,1,0,2,1,0,0,0,0,0,1
114,1,2,2,0,0,0,0,0,0,2
107,0,2,2,0,0,0,0,0,0,0
0,0,3,2,0,0,0,0,1,0,2
183,0,1,2,1,0,0,0,0,0,1
1,0,3,1,0,0,0,0,0,0,2
60,2,6,2,0,0,0,0,0,0,2
11,2,2,2,0,0,0,0,0,0,1
49,1,3,2,0,0,0,0,0,0,0
83,2,5,2,0,0,0,0,0,0,0
164,2,2,2,0,0,0,0,0,0,1
179,2,2,2,0,0,0,0,0,0,1
191,1,2,1,0,0,0,0,2,0,0
111,2,2,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0
0,2,1,2,0,0,0,0,1,0,1
232,2,5,2,0,0,0,0,0,0,2
197,4,10,2,1,0,0,0,0,0,0
178,2,8,2,0,0,0,0,0,0,0
20,2,2,2,0,0,0,0,0,0,1
39,1,3,2,0,0,0,0,0,0,2
152,0,4,2,0,0,0,0,0,0,0
95,0,3,2,0,0,0,0,0,0,1
1,0,1,1,0,0,0,4,0,0,0
72,2,5,2,0,0,0,0,0,0,1
174,4,10,2,0,0,0,0,0,0,3
26,0,2,2,0,0,0,0,0,0,2
17,2,5,2,0,0,0,0,0,0,1
198,1,4,2,0,0,0,0,0,0,2
160,0,2,2,0,0,0,0,8,0,0
17,0,2,2,0,0,0,0,0,0,1
25,0,1,2,0,0,0,0,0,0,2
6,0,4,2,0,0,0,0,0,0,0
6,0,2,2,1,0,0,0,0,0,0
30,2,0,2,0,0,0,0,0,0,0
22,1,4,2,0,0,0,0,0,0,1
82,2,3,2,0,0,0,0,0,0,1
237,0,5,2,0,0,0,0,0,0,0
175,1,2,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
31,0,2,2,0,0,0,0,0,0,0
119,1,3,2,0,0,0,0,0,0,0
119,0,4,2,0,0,0,0,0,0,1
73,0,1,2,0,0,0,0,0,0,0
5,0,1,1,0,0,0,0,0,0,0
106,0,4,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,8,0,0,0
1,0,0,2,0,0,0,0,0,0,1
78,1,4,2,0,0,0,0,0,0,2
1,0,2,2,0,0,0,0,1,0,1
110,1,0,1,0,0,0,0,1,0,0
19,0,2,2,0,0,0,0,0,0,3
17,0,2,2,0,0,0,0,0,0,1
17,0,3,2,0,0,0,0,0,0,0
9,1,0,2,0,0,0,0,0,0,0
49,2,1,2,0,0,0,0,0,0,2
23,2,4,2,0,0,0,0,1,0,0
99,0,4,3,0,0,0,0,0,0,0
180,0,1,2,0,0,1,0,0,38,0
48,4,6,2,0,0,0,0,0,0,0
27,0,4,3,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,0
154,2,4,2,2,0,0,0,2,0,0
211,1,1,2,0,0,0,0,1,0,1
160,0,3,2,0,0,0,0,0,0,0
174,1,3,3,0,0,0,0,0,0,0
5,1,3,2,0,0,0,0,0,0,2
48,0,3,3,0,0,0,0,0,0,1
24,0,3,2,0,0,0,0,0,0,1
320,2,4,2,2,0,0,0,0,0,0
53,0,1,2,0,0,0,0,0,0,1
288,0,3,2,0,0,0,0,0,236,0
8,1,2,2,1,0,0,1,1,0,2
0,0,1,2,0,0,0,0,0,0,0
14,0,4,1,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,1,0,0
115,2,5,2,0,0,0,0,0,0,0
32,2,1,2,0,0,0,0,1,0,2
1,1,0,2,0,0,0,0,0,0,1
93,1,3,3,0,0,0,0,0,0,0
24,1,0,1,0,0,0,0,0,0,0
423,0,3,2,0,0,0,0,0,0,1
177,2,1,2,0,0,0,0,0,0,0
83,2,5,2,0,0,0,0,0,0,0
89,2,3,2,0,0,0,0,0,0,1
91,0,3,1,0,0,0,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
10,0,1,1,0,0,0,2,1,0,0
31,1,2,1,0,0,0,0,0,0,0
6,2,3,2,0,0,0,0,0,0,1
111,2,4,2,0,0,0,0,1,0,1
0,1,0,2,0,0,0,0,0,0,0
124,1,3,1,0,0,0,0,0,0,0
221,2,5,2,0,0,0,0,0,0,0
75,1,4,2,0,0,0,0,0,0,1
88,0,2,1,0,0,0,0,0,0,0
0,1,3,1,0,0,0,0,0,0,1
78,1,4,2,0,0,0,0,0,0,0
19,0,3,1,0,0,0,0,0,0,0
47,0,1,1,0,0,0,0,0,0,0
87,2,2,0,2,0,0,0,0,0,1
177,2,5,2,0,0,1,0,0,0,1
0,0,1,2,0,0,0,1,0,0,0
215,1,1,1,0,0,0,0,2,0,0
2,0,1,1,0,0,0,1,0,0,0
265,1,3,2,2,0,0,0,0,0,0
78,1,2,2,0,0,0,0,0,0,0
31,2,2,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,1
17,0,3,2,2,0,0,0,0,0,0
20,2,1,1,0,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,0
41,0,2,2,0,0,0,0,0,0,1
63,2,6,3,0,0,0,0,1,0,0
229,0,3,2,0,0,0,0,0,0,0
566,0,2,2,0,0,0,0,0,0,0
18,2,6,2,0,0,0,0,0,0,0
77,2,3,2,0,0,0,0,0,0,0
184,1,1,2,0,0,0,0,0,0,1
163,1,5,2,0,0,0,0,0,0,0
23,2,1,2,0,0,0,0,0,0,1
21,0,1,1,0,0,0,0,0,0,0
349,2,4,2,2,0,0,0,2,0,0
5,2,5,1,0,0,0,0,0,0,0
95,4,11,2,0,0,0,0,0,0,0
179,0,3,2,0,0,0,0,2,0,2
243,2,6,2,0,0,0,0,0,0,0
187,0,3,3,0,0,0,0,0,0,0
352,2,4,2,0,0,0,0,3,0,2
7,0,2,2,0,0,0,0,1,0,0
13,0,1,2,0,0,0,0,0,0,1
250,2,5,2,0,0,0,0,1,0,1
131,1,3,2,0,0,0,0,0,0,0
114,2,5,2,0,0,0,0,1,0,1
128,0,3,2,0,0,0,0,0,0,1
0,0,1,2,0,0,0,0,0,0,0
261,0,4,3,0,0,0,0,0,0,1
128,0,2,2,0,0,0,0,1,0,1
60,2,2,2,0,0,0,0,0,0,0
193,2,3,2,0,0,0,0,0,0,0
0,0,3,2,0,0,0,0,0,0,0
91,2,3,2,0,0,0,0,0,0,1
2,0,1,1,0,0,0,1,0,0,0
39,1,2,2,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
142,1,5,2,0,0,0,0,0,0,0
21,0,1,2,0,0,0,0,0,0,0
58,0,3,2,0,0,0,0,1,0,0
50,0,2,2,0,0,0,0,1,0,0
131,4,10,2,0,0,0,0,0,0,0
213,1,2,3,0,0,0,0,0,0,3
340,2,2,1,1,0,0,0,0,0,2
4,1,0,1,0,0,1,28,0,0,0
34,0,1,1,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,0,0,0
98,2,5,2,0,0,0,0,0,0,0
44,2,4,2,0,0,0,0,0,0,0
150,2,5,2,0,0,0,0,1,0,0
147,0,3,2,0,0,0,0,0,0,0
0,0,1,1,0,0,1,2,0,0,0
3,0,2,2,0,0,0,0,0,0,1
28,1,3,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0
74,0,2,2,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,1
56,2,5,2,0,0,0,0,0,0,0
94,0,2,2,0,0,0,0,0,0,0
2,0,1,1,0,0,0,0,0,0,0
27,2,6,2,0,0,0,0,0,0,2
304,3,5,2,0,1,0,0,1,0,2
27,2,3,2,0,0,0,0,0,0,1
233,2,2,2,0,0,0,0,0,0,0
0,2,0,2,0,0,0,0,1,0,1
0,0,1,1,0,0,0,1,0,0,0
23,2,4,2,0,0,0,0,0,0,0
117,2,3,3,0,0,0,0,0,0,2
12,1,3,2,3,0,0,0,1,0,0
60,2,5,3,0,0,0,0,0,0,0
165,2,2,2,0,0,0,0,0,0,0
8,0,1,2,0,0,0,0,0,0,0
4,0,2,2,0,0,0,0,0,0,1
88,1,2,2,0,0,0,0,1,0,0
38,1,1,2,0,0,0,0,3,0,1
185,4,6,2,0,0,1,0,0,0,0
2,0,1,2,0,0,0,0,0,0,1
42,0,2,2,0,0,0,0,0,5,0
151,2,5,3,0,0,0,0,0,0,0
38,0,3,1,0,0,0,0,0,0,0
169,1,3,2,0,0,0,0,0,0,0
3,0,1,2,0,0,0,0,0,0,0
212,1,0,2,0,0,0,0,0,0,0
61,1,3,2,0,0,0,0,0,0,0
10,1,3,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
76,1,4,2,0,0,0,0,0,0,2
2,0,1,1,0,0,0,0,0,0,0
39,2,2,2,0,0,0,0,0,0,0
230,1,2,3,0,0,0,0,0,0,1
11,2,1,2,0,0,0,0,0,0,1
82,0,5,2,2,0,0,0,1,0,0
83,2,1,2,0,0,0,0,0,0,0
126,2,5,2,0,0,0,0,0,0,1
117,1,3,2,0,0,0,0,0,0,1
95,0,2,1,0,0,0,0,0,0,0
84,1,2,2,0,0,0,0,0,0,0
95,1,3,2,0,0,0,0,0,0,2
156,0,4,3,0,0,0,0,1,0,2
0,1,1,3,0,0,0,0,0,0,0
114,2,5,1,0,0,0,0,0,0,0
130,2,1,2,0,0,0,0,0,0,0
15,2,1,2,0,0,0,0,0,0,1
161,1,2,1,0,0,0,0,1,0,0
35,0,4,2,2,0,0,0,0,0,0
20,1,3,1,0,0,0,0,0,0,2
2,0,2,2,0,0,0,0,0,0,0
8,1,2,2,1,0,0,0,0,0,2
138,2,3,3,0,0,0,0,0,0,0
73,0,4,2,0,0,0,0,0,0,2
1,0,2,1,0,0,0,2,1,0,0
49,0,1,2,0,0,0,0,0,0,1
90,1,2,2,0,0,0,0,0,0,1
267,2,2,1,0,0,0,0,0,0,0
3,1,1,2,0,0,0,0,0,0,0
6,0,1,1,0,0,0,0,0,0,0
196,1,1,2,0,0,0,0,0,0,0
148,2,5,2,0,0,0,0,0,0,0
365,1,3,2,0,0,0,0,1,0,1
218,0,2,2,0,0,0,0,0,0,1
17,0,1,2,0,0,0,0,0,0,2
51,0,2,2,0,0,0,0,0,0,1
0,1,0,2,1,0,0,0,0,0,0
25,0,4,2,0,0,1,0,0,0,1
49,0,3,1,0,0,0,0,1,0,0
1,0,1,1,2,0,0,0,1,0,1
24,0,1,1,0,0,0,0,0,0,1
203,0,2,2,0,0,0,0,0,0,0
27,2,7,2,0,0,0,0,0,0,1
14,2,1,2,0,0,0,0,0,0,2
5,0,1,2,2,0,0,0,0,0,3
20,0,1,2,0,0,0,0,0,0,1
3,0,1,1,0,0,0,0,1,0,0
146,0,3,2,0,0,0,0,0,0,1
30,0,2,2,0,0,0,0,0,0,0
5,2,1,1,0,0,0,0,0,0,1
122,0,2,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
72,2,2,2,0,0,0,0,0,0,0
133,1,2,2,0,0,0,0,1,0,2
20,0,3,2,0,0,0,0,0,0,1
107,2,5,2,2,0,0,0,0,0,1
4,1,3,2,0,0,0,0,0,0,1
309,0,2,2,0,0,0,0,0,0,0
0,1,3,2,0,0,0,0,1,0,0
168,0,1,2,0,0,0,0,0,0,0
336,0,2,2,0,0,0,0,0,0,0
1,1,0,2,0,0,0,0,0,0,0
97,0,3,2,0,0,0,0,0,0,2
174,1,4,2,1,0,0,0,0,0,1
74,1,3,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,1
50,0,3,3,0,0,0,0,0,0,2
2,0,2,2,1,0,0,0,0,0,1
18,1,1,2,2,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
40,1,2,2,1,0,0,0,0,0,0
11,1,1,2,0,0,0,0,0,0,0
180,1,2,1,0,0,0,0,1,0,0
137,2,5,2,0,0,0,0,0,0,0
25,2,1,2,0,0,0,0,0,0,2
9,0,1,2,0,0,0,0,0,0,2
100,0,3,2,0,0,0,0,0,0,1
96,2,4,2,2,0,0,0,0,0,3
142,0,4,3,0,0,0,0,0,0,0
64,0,1,2,0,0,0,0,0,0,0
31,1,3,3,0,0,0,0,0,0,2
50,2,3,2,0,0,1,0,0,0,1
166,1,3,2,0,0,0,0,0,0,2
429,0,2,2,0,0,0,0,0,330,0
1,1,0,2,0,0,0,0,0,0,0
34,2,1,2,0,0,0,0,0,0,0
18,1,1,2,0,0,0,0,0,0,0
43,0,1,2,0,0,0,0,0,0,0
2,0,3,2,0,0,0,0,0,0,0
32,0,2,2,0,0,0,0,0,0,2
0,0,1,1,0,0,0,1,0,0,0
37,2,5,1,0,0,0,0,0,0,1
261,0,2,2,0,0,0,0,0,0,0
56,2,2,2,0,0,0,0,0,0,3
62,1,2,2,0,0,0,0,0,0,0
105,2,5,2,0,0,0,0,0,0,0
96,1,3,2,0,0,0,0,1,0,1
8,0,3,3,0,0,0,0,0,0,0
328,2,5,2,0,0,0,0,0,0,1
8,0,2,1,0,0,0,0,0,0,0
260,1,3,2,1,0,0,0,1,0,1
282,3,5,3,0,0,0,0,0,0,1
31,1,3,2,0,0,0,0,0,0,0
346,0,2,1,0,0,0,0,1,0,0
6,0,2,1,0,0,0,0,1,0,0
87,0,4,3,0,0,0,0,0,0,2
0,0,1,1,0,0,0,25,0,0,0
27,2,0,2,0,0,0,0,0,0,0
259,4,10,2,0,0,0,0,4,0,0
115,0,3,2,0,0,0,0,0,0,0
161,2,1,2,0,0,0,0,0,0,1
6,0,1,2,0,0,0,0,0,0,0
212,0,2,2,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,0,1
135,0,3,2,0,0,0,0,0,0,0
315,0,3,3,0,0,0,0,0,0,0
184,0,4,3,0,0,0,0,0,0,1
137,2,5,2,0,0,0,0,0,0,2
15,0,1,2,0,0,0,0,0,0,1
77,2,5,2,0,0,0,0,0,0,0
45,0,1,1,0,0,0,0,1,0,0
21,4,10,1,0,0,0,0,1,0,0
102,2,5,2,0,0,0,0,0,0,0
1,0,1,1,0,0,1,10,0,0,1
6,0,2,2,0,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,1
1,0,1,2,0,0,0,0,0,0,1
171,0,3,1,0,0,0,0,4,0,1
96,2,2,2,0,0,0,0,0,0,1
67,0,1,2,0,0,0,0,0,0,1
12,2,4,2,0,0,0,0,0,0,0
33,2,2,2,0,0,0,0,0,0,1
225,2,8,2,0,0,0,0,0,0,0
48,0,4,2,0,0,0,0,0,0,0
84,0,3,2,0,0,0,0,0,0,1
11,0,2,2,0,0,0,0,1,0,0
37,1,1,2,0,0,0,0,1,0,0
85,0,2,3,0,0,0,0,3,0,0
31,2,2,2,0,0,0,0,0,0,2
28,2,5,2,0,0,0,0,0,0,1
121,0,3,2,0,0,0,0,0,0,1
188,2,5,2,0,0,0,0,0,0,1
87,2,2,2,0,0,0,0,0,0,2
59,0,3,2,0,0,0,0,1,0,1
17,2,3,2,0,0,0,0,0,0,0
77,0,3,2,0,0,0,0,0,0,0
61,2,1,2,1,0,0,0,0,0,0
5,2,1,1,0,0,0,0,0,0,0
7,1,3,1,0,0,1,3,0,0,0
105,0,3,2,0,0,0,0,0,0,0
67,2,2,2,2,0,0,0,0,0,0
23,1,0,2,0,0,0,0,0,0,0
29,0,3,1,0,0,0,0,0,0,0
54,0,2,2,0,0,0,0,0,0,1
4,1,0,1,0,0,0,1,0,0,0
63,1,3,1,0,0,0,0,1,0,0
36,0,3,3,0,0,0,0,0,0,1
10,2,1,2,0,1,0,0,2,0,3
3,0,2,1,0,0,0,0,2,0,0
111,2,4,3,0,0,0,0,0,0,0
73,1,1,1,0,0,0,0,0,0,2
24,1,2,2,0,0,0,0,0,0,1
45,1,1,2,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
140,1,5,2,0,0,0,0,0,0,1
95,1,5,2,0,0,0,0,0,0,1
120,1,3,2,0,0,0,0,0,0,0
31,0,3,2,0,0,0,0,0,0,1
1,0,3,1,0,0,0,0,0,0,1
9,0,1,2,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0,0,0
99,0,2,2,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0
132,1,5,2,2,0,0,0,1,0,2
27,2,2,2,0,0,0,0,0,0,1
185,2,4,2,0,0,0,0,0,0,0
94,2,2,2,0,0,0,0,1,0,0
53,2,3,2,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0
69,1,2,2,0,0,0,0,0,0,1
262,0,4,2,0,0,0,0,0,0,0
180,2,2,2,0,0,0,0,0,0,1
8,0,1,2,0,0,0,0,0,0,0
39,1,1,2,0,0,0,0,0,0,0
28,0,1,1,0,0,0,0,0,0,1
105,0,4,2,0,0,0,0,0,0,0
88,1,2,1,0,0,0,0,0,0,2
115,2,5,2,0,0,0,0,0,0,1
64,2,6,2,0,0,0,0,2,0,1
18,1,0,1,0,0,0,0,0,0,1
54,2,5,2,0,0,0,0,0,0,0
49,0,1,1,0,0,0,0,0,0,1
45,1,5,2,0,0,0,0,1,0,2
0,0,1,2,0,0,0,0,0,0,1
72,2,4,2,1,0,0,0,2,0,2
364,1,4,2,0,0,0,0,2,0,0
228,0,3,2,1,0,0,0,0,0,2
1,0,1,2,0,0,0,0,0,0,0
184,0,1,2,0,0,0,0,1,0,0
20,0,1,2,0,0,0,0,0,0,1
103,2,5,3,0,0,0,0,1,0,1
89,0,4,2,0,0,0,0,0,0,0
48,1,3,2,0,0,0,0,0,0,0
43,0,2,2,0,0,0,0,0,0,1
22,5,15,2,0,0,0,0,0,0,0
16,2,2,2,0,0,0,0,0,0,0
159,2,5,2,0,0,0,0,0,0,1
85,0,3,2,0,0,0,0,0,80,0
126,2,1,2,0,0,0,0,0,0,0
156,2,5,2,0,0,0,0,0,0,1
266,2,2,2,0,0,0,0,0,0,2
209,0,1,2,0,0,0,0,0,0,0
190,1,1,2,0,0,0,0,0,31,1
104,2,5,2,0,0,0,0,0,0,0
0,2,2,2,2,0,0,0,0,0,0
130,2,2,2,0,0,0,0,0,0,1
34,1,3,2,0,0,0,0,0,0,0
50,2,4,2,0,0,0,0,1,0,0
64,0,2,2,0,1,0,0,1,0,2
48,1,1,2,0,0,0,0,0,0,1
180,3,6,3,0,0,0,0,1,0,1
122,2,5,2,0,0,0,0,0,0,1
12,1,2,2,0,0,0,0,0,0,1
37,0,3,2,0,0,0,0,0,0,0
162,1,2,2,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0,1,0,1
128,0,2,2,2,0,0,0,0,0,2
145,4,7,2,0,0,0,0,0,0,0
61,2,2,2,0,0,0,0,0,0,0
5,0,1,1,0,0,0,0,0,0,0
4,0,1,4,0,0,0,2,2,0,4
23,0,1,2,0,0,0,0,0,0,1
209,1,1,2,0,0,0,0,0,0,2
139,2,2,2,0,0,0,0,0,0,0
2,2,1,1,0,0,3,41,0,0,0
62,2,1,2,0,0,0,0,2,0,0
101,2,5,2,0,0,0,0,0,0,0
49,2,6,2,0,0,0,0,0,0,0
3,0,1,2,0,0,0,0,2,0,1
109,0,2,1,0,0,0,0,0,0,0
21,2,3,2,0,0,0,0,0,0,0
38,1,3,2,1,0,0,0,0,0,0
134,3,7,2,0,0,0,0,1,0,0
59,2,2,1,0,0,0,0,0,0,0
99,0,4,3,1,0,0,0,1,0,2
26,2,5,2,0,0,0,0,0,0,0
11,2,2,2,0,0,0,0,0,0,0
7,0,1,1,0,0,0,0,0,0,0
101,0,1,1,0,0,0,0,0,0,1
11,1,1,1,0,0,0,0,0,0,2
0,1,1,2,0,0,0,0,0,0,1
58,2,2,2,0,0,0,0,1,0,2
68,1,2,2,0,0,0,0,2,0,3
124,1,1,2,0,0,0,0,0,0,1
2,0,3,2,0,0,0,0,2,0,2
52,2,7,2,0,0,0,0,0,0,2
15,0,1,1,0,0,0,0,1,0,0
7,2,2,3,0,0,0,0,1,0,0
301,1,2,1,0,0,0,0,0,0,2
150,2,1,2,0,0,0,0,0,91,0
48,0,4,2,0,0,0,0,2,0,0
301,2,1,2,1,0,0,0,1,0,1
0,1,4,1,0,0,0,0,0,0,0
189,0,2,1,0,0,0,0,1,0,0
32,0,4,1,0,0,0,0,1,0,0
3,0,1,2,0,0,0,0,1,0,0
98,1,2,1,0,0,0,0,0,0,0
51,1,3,2,0,0,0,0,0,0,0
48,1,4,2,0,0,0,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0
0,1,3,2,0,0,0,0,0,0,0
3,0,3,2,0,0,0,0,0,0,1
25,2,3,2,0,0,0,0,0,0,0
292,2,1,2,2,0,1,0,0,0,2
9,5,13,2,0,0,0,0,0,0,0
195,4,9,2,0,0,0,0,1,0,1
251,1,1,2,0,0,0,0,2,0,1
234,2,3,2,0,0,0,0,0,0,1
253,2,5,1,0,0,0,0,2,0,0
8,0,2,2,0,0,0,0,0,0,0
34,0,2,3,0,0,0,0,0,0,0
35,2,0,2,2,0,0,0,2,0,1
0,0,2,2,0,0,0,0,0,0,0
4,0,1,2,0,0,0,0,0,0,1
35,0,1,2,0,0,0,0,0,0,0
99,2,4,1,0,0,0,0,0,0,0
25,2,5,2,0,0,0,0,1,0,0
14,2,3,2,0,0,0,0,0,0,0
4,1,1,2,0,0,0,0,0,0,2
